8:00,沪 NX8472,31.2884300000,121.2185580000
9:00,沪 NX8472,31.2880480000,121.2185050000
10:00,沪 NX8472,31.2883030000,121.2179090000
11:00,沪 NX8472,31.2886960000,121.2186310000
12:00,沪 NX8472,31.2883510000,121.2186880000
13:00,沪 NX8472,31.2882970000,121.2188920000
14:00,沪 NX8472,31.2881160000,121.2189820000
15:00,沪 NX8472,31.2878800000,121.2189370000
16:00,沪 NX8472,31.2877300000,121.2182330000
17:00,沪 NX8472,31.2877530000,121.2185890000
18:00,沪 NX8472,31.2873820000,121.2181580000
19:00,沪 NX8472,31.2877290000,121.2178600000
20:00,沪 NX8472,31.2874780000,121.2186090000
21:00,沪 NX8472,31.2877640000,121.2188230000
22:00,沪 NX8472,31.2874130000,121.2183410000
23:00,沪 NX8472,31.2876150000,121.2190590000
0:00,沪 NX1526,31.2957780000,121.4456380000
1:00,沪 NX1526,31.2959300000,121.4451710000
2:00,沪 NX1526,31.2958110000,121.4456470000
3:00,沪 NX1526,31.2959910000,121.4453000000
4:00,沪 NX1526,31.2960780000,121.4454070000
5:00,沪 NX1526,31.2963390000,121.4447520000
6:00,沪 NX1526,31.2966540000,121.4443030000
7:00,沪 NX1526,31.2966500000,121.4450500000
8:00,沪 NX1526,31.2965660000,121.4457110000
9:00,沪 NX1526,31.2963380000,121.4457810000
10:00,沪 NX1526,31.2963640000,121.4453860000
11:00,沪 NX1526,31.2962110000,121.4455210000
12:00,沪 NX1526,31.2965310000,121.4454960000
13:00,沪 NX1526,31.2963360000,121.4462790000
14:00,沪 NX1526,31.2962570000,121.4455530000
15:00,沪 NX1526,31.2962000000,121.4462000000
16:00,沪 NX1526,31.2961540000,121.4469350000
17:00,沪 NX1526,31.2958910000,121.4462240000
18:00,沪 NX1526,31.2958230000,121.4458150000
19:00,沪 NX1526,31.2955310000,121.4455060000
20:00,沪 NX1526,31.2952010000,121.4448590000
21:00,沪 NX1526,31.2952490000,121.4456170000
22:00,沪 NX1526,31.2952830000,121.4456330000
23:00,沪 NX1526,31.2955380000,121.4463430000
0:00,沪 NX6469,31.2923300000,121.3752090000
1:00,沪 NX6469,31.2926980000,121.3756330000
2:00,沪 NX6469,31.2926280000,121.3760160000
3:00,沪 NX6469,31.2925260000,121.3766360000
4:00,沪 NX6469,31.2929230000,121.3769970000
5:00,沪 NX6469,31.2929290000,121.3769210000
6:00,沪 NX6469,31.2932630000,121.3763950000
7:00,沪 NX6469,31.2929430000,121.3757030000
8:00,沪 NX6469,31.2929300000,121.3762410000
9:00,沪 NX6469,31.2931170000,121.3765340000
10:00,沪 NX6469,31.2935110000,121.3764860000
11:00,沪 NX6469,31.2935390000,121.3759510000
12:00,沪 NX6469,31.2932520000,121.3765840000
13:00,沪 NX6469,31.2933120000,121.3760740000
14:00,沪 NX6469,31.2936180000,121.3768220000
15:00,沪 NX6469,31.2934310000,121.3764030000
16:00,沪 NX6469,31.2936770000,121.3761680000
17:00,沪 NX6469,31.2939560000,121.3764570000
18:00,沪 NX6469,31.2943130000,121.3772170000
19:00,沪 NX6469,31.2940840000,121.3775710000
20:00,沪 NX6469,31.2942770000,121.3783160000
21:00,沪 NX6469,31.2942500000,121.3784710000
22:00,沪 NX6469,31.2942280000,121.3792310000
23:00,沪 NX6469,31.2943870000,121.3798480000
0:00,沪 NX2820,31.3104860000,121.2483570000
1:00,沪 NX2820,31.3104090000,121.2478020000
2:00,沪 NX2820,31.3106870000,121.2478700000
3:00,沪 NX2820,31.3107660000,121.2482020000
4:00,沪 NX2820,31.3106670000,121.2474630000
5:00,沪 NX2820,31.3104260000,121.2480840000
6:00,沪 NX2820,31.3100470000,121.2487800000
7:00,沪 NX2820,31.3102800000,121.2490790000
8:00,沪 NX2820,31.3101460000,121.2489260000
9:00,沪 NX2820,31.3100250000,121.2481920000
10:00,沪 NX2820,31.3098560000,121.2482600000
11:00,沪 NX2820,31.3099870000,121.2483110000
12:00,沪 NX2820,31.3102590000,121.2487500000
13:00,沪 NX2820,31.3100840000,121.2489190000
14:00,沪 NX2820,31.3098870000,121.2494920000
15:00,沪 NX2820,31.3098420000,121.2497690000
16:00,沪 NX2820,31.3095740000,121.2490510000
17:00,沪 NX2820,31.3097670000,121.2485200000
18:00,沪 NX2820,31.3100620000,121.2483260000
19:00,沪 NX2820,31.3102330000,121.2476110000
20:00,沪 NX2820,31.3099430000,121.2475860000
21:00,沪 NX2820,31.3096570000,121.2479670000
22:00,沪 NX2820,31.3099760000,121.2485260000
23:00,沪 NX2820,31.3099360000,121.2492930000
0:00,沪 NX4865,31.2226950000,121.5053130000
1:00,沪 NX4865,31.2224360000,121.5060090000
2:00,沪 NX4865,31.2224320000,121.5053240000
3:00,沪 NX4865,31.2225020000,121.5045570000
4:00,沪 NX4865,31.2221770000,121.5049760000
5:00,沪 NX4865,31.2222030000,121.5056300000
6:00,沪 NX4865,31.2221660000,121.5057730000
7:00,沪 NX4865,31.2219970000,121.5059000000
8:00,沪 NX4865,31.2216780000,121.5065690000
9:00,沪 NX4865,31.2216440000,121.5065690000
10:00,沪 NX4865,31.2215300000,121.5062280000
11:00,沪 NX4865,31.2212100000,121.5057900000
12:00,沪 NX4865,31.2210650000,121.5059020000
13:00,沪 NX4865,31.2210940000,121.5062760000
14:00,沪 NX4865,31.2209890000,121.5057150000
15:00,沪 NX4865,31.2210070000,121.5058180000
16:00,沪 NX4865,31.2213140000,121.5063600000
17:00,沪 NX4865,31.2211650000,121.5063600000
18:00,沪 NX4865,31.2208670000,121.5063600000
19:00,沪 NX4865,31.2211690000,121.5061940000
20:00,沪 NX4865,31.2214310000,121.5056210000
21:00,沪 NX4865,31.2212340000,121.5058930000
22:00,沪 NX4865,31.2211040000,121.5063520000
23:00,沪 NX4865,31.2214970000,121.5064920000
0:00,沪 NX6450,31.2804840000,121.4452310000
1:00,沪 NX6450,31.2806980000,121.4460250000
2:00,沪 NX6450,31.2803140000,121.4455740000
3:00,沪 NX6450,31.2804130000,121.4450890000
4:00,沪 NX6450,31.2803780000,121.4448930000
5:00,沪 NX6450,31.2800680000,121.4454640000
6:00,沪 NX6450,31.2801960000,121.4452230000
7:00,沪 NX6450,31.2798490000,121.4447640000
8:00,沪 NX6450,31.2799390000,121.4448050000
9:00,沪 NX6450,31.2797670000,121.4446700000
10:00,沪 NX6450,31.2793990000,121.4439740000
11:00,沪 NX6450,31.2796350000,121.4440240000
12:00,沪 NX6450,31.2798710000,121.4435110000
13:00,沪 NX6450,31.2796250000,121.4428870000
14:00,沪 NX6450,31.2794370000,121.4432310000
15:00,沪 NX6450,31.2797120000,121.4424410000
16:00,沪 NX6450,31.2800230000,121.4422760000
17:00,沪 NX6450,31.2796830000,121.4421850000
18:00,沪 NX6450,31.2800360000,121.4417410000
19:00,沪 NX6450,31.2798330000,121.4416950000
20:00,沪 NX6450,31.2800620000,121.4414540000
21:00,沪 NX6450,31.2804440000,121.4414590000
22:00,沪 NX6450,31.2806900000,121.4421550000
23:00,沪 NX6450,31.2803540000,121.4416080000
0:00,沪 NX2593,31.3037420000,121.3287050000
1:00,沪 NX2593,31.3040700000,121.3282850000
2:00,沪 NX2593,31.3037140000,121.3286180000
3:00,沪 NX2593,31.3035140000,121.3287300000
4:00,沪 NX2593,31.3032160000,121.3281200000
5:00,沪 NX2593,31.3029320000,121.3279060000
6:00,沪 NX2593,31.3033070000,121.3284370000
7:00,沪 NX2593,31.3030180000,121.3280870000
8:00,沪 NX2593,31.3032430000,121.3277190000
9:00,沪 NX2593,31.3031890000,121.3271320000
10:00,沪 NX2593,31.3033140000,121.3276080000
11:00,沪 NX2593,31.3033430000,121.3278290000
12:00,沪 NX2593,31.3029570000,121.3277540000
13:00,沪 NX2593,31.3030450000,121.3282510000
14:00,沪 NX2593,31.3027130000,121.3282560000
15:00,沪 NX2593,31.3027250000,121.3279820000
16:00,沪 NX2593,31.3029030000,121.3286980000
17:00,沪 NX2593,31.3028660000,121.3286540000
18:00,沪 NX2593,31.3029080000,121.3291880000
19:00,沪 NX2593,31.3026520000,121.3284380000
20:00,沪 NX2593,31.3023750000,121.3284770000
21:00,沪 NX2593,31.3022090000,121.3292500000
22:00,沪 NX2593,31.3022530000,121.3296660000
23:00,沪 NX2593,31.3023250000,121.3301830000
0:00,沪 NX2888,31.2911470000,121.4951900000
1:00,沪 NX2888,31.2913390000,121.4946690000
2:00,沪 NX2888,31.2916270000,121.4946070000
3:00,沪 NX2888,31.2918560000,121.4948570000
4:00,沪 NX2888,31.2917730000,121.4946790000
5:00,沪 NX2888,31.2921350000,121.4952890000
6:00,沪 NX2888,31.2921490000,121.4959100000
7:00,沪 NX2888,31.2918580000,121.4955750000
8:00,沪 NX2888,31.2918000000,121.4961370000
9:00,沪 NX2888,31.2917860000,121.4961050000
10:00,沪 NX2888,31.2919270000,121.4962330000
11:00,沪 NX2888,31.2916010000,121.4969340000
12:00,沪 NX2888,31.2915330000,121.4973060000
13:00,沪 NX2888,31.2911550000,121.4968120000
14:00,沪 NX2888,31.2913940000,121.4968940000
15:00,沪 NX2888,31.2917780000,121.4968530000
16:00,沪 NX2888,31.2914120000,121.4962420000
17:00,沪 NX2888,31.2911180000,121.4967140000
18:00,沪 NX2888,31.2907370000,121.4960930000
19:00,沪 NX2888,31.2911080000,121.4961340000
20:00,沪 NX2888,31.2909550000,121.4959940000
21:00,沪 NX2888,31.2910590000,121.4963700000
22:00,沪 NX2888,31.2909530000,121.4961690000
23:00,沪 NX2888,31.2911970000,121.4965470000
0:00,沪 NX5765,31.2912510000,121.2796420000
1:00,沪 NX5765,31.2910200000,121.2798050000
2:00,沪 NX5765,31.2906510000,121.2805560000
3:00,沪 NX5765,31.2904770000,121.2811340000
4:00,沪 NX5765,31.2902550000,121.2815020000
5:00,沪 NX5765,31.2904410000,121.2817720000
6:00,沪 NX5765,31.2904360000,121.2818220000
7:00,沪 NX5765,31.2900360000,121.2817440000
8:00,沪 NX5765,31.2902200000,121.2823690000
9:00,沪 NX5765,31.2900090000,121.2829230000
10:00,沪 NX5765,31.2898010000,121.2828290000
11:00,沪 NX5765,31.2901470000,121.2836150000
12:00,沪 NX5765,31.2898770000,121.2830300000
13:00,沪 NX5765,31.2898150000,121.2822500000
14:00,沪 NX5765,31.2902110000,121.2828950000
15:00,沪 NX5765,31.2905420000,121.2825510000
16:00,沪 NX5765,31.2908640000,121.2826340000
17:00,沪 NX5765,31.2906440000,121.2820230000
18:00,沪 NX5765,31.2908670000,121.2822330000
19:00,沪 NX5765,31.2912120000,121.2824210000
20:00,沪 NX5765,31.2908510000,121.2822210000
21:00,沪 NX5765,31.2908720000,121.2817170000
22:00,沪 NX5765,31.2908910000,121.2820450000
23:00,沪 NX5765,31.2912040000,121.2822000000
0:00,沪 NX9936,31.2177260000,121.2951120000
1:00,沪 NX9936,31.2178280000,121.2957220000
2:00,沪 NX9936,31.2181790000,121.2959610000
3:00,沪 NX9936,31.2181250000,121.2963120000
4:00,沪 NX9936,31.2184040000,121.2956960000
5:00,沪 NX9936,31.2181090000,121.2958620000
6:00,沪 NX9936,31.2183840000,121.2958100000
7:00,沪 NX9936,31.2182400000,121.2960810000
8:00,沪 NX9936,31.2179720000,121.2955900000
9:00,沪 NX9936,31.2182390000,121.2951750000
10:00,沪 NX9936,31.2182490000,121.2947430000
11:00,沪 NX9936,31.2180330000,121.2953470000
12:00,沪 NX9936,31.2182440000,121.2952190000
13:00,沪 NX9936,31.2179430000,121.2956460000
14:00,沪 NX9936,31.2175520000,121.2952650000
15:00,沪 NX9936,31.2177270000,121.2960250000
16:00,沪 NX9936,31.2175410000,121.2963010000
17:00,沪 NX9936,31.2173250000,121.2964760000
18:00,沪 NX9936,31.2173840000,121.2967260000
19:00,沪 NX9936,31.2170270000,121.2972490000
20:00,沪 NX9936,31.2169360000,121.2970140000
21:00,沪 NX9936,31.2167810000,121.2963790000
22:00,沪 NX9936,31.2169950000,121.2966740000
23:00,沪 NX9936,31.2168780000,121.2973150000
0:00,沪 NX8422,31.2390050000,121.4527070000
1:00,沪 NX8422,31.2391380000,121.4533840000
2:00,沪 NX8422,31.2392210000,121.4528550000
3:00,沪 NX8422,31.2389750000,121.4525530000
4:00,沪 NX8422,31.2388640000,121.4532020000
5:00,沪 NX8422,31.2386760000,121.4530380000
6:00,沪 NX8422,31.2387510000,121.4528110000
7:00,沪 NX8422,31.2385140000,121.4520130000
8:00,沪 NX8422,31.2386030000,121.4521000000
9:00,沪 NX8422,31.2386180000,121.4523060000
10:00,沪 NX8422,31.2388420000,121.4525360000
11:00,沪 NX8422,31.2385880000,121.4529730000
12:00,沪 NX8422,31.2382250000,121.4521960000
13:00,沪 NX8422,31.2385380000,121.4521390000
14:00,沪 NX8422,31.2386920000,121.4518670000
15:00,沪 NX8422,31.2389470000,121.4519580000
16:00,沪 NX8422,31.2391400000,121.4517310000
17:00,沪 NX8422,31.2393500000,121.4515320000
18:00,沪 NX8422,31.2390490000,121.4514230000
19:00,沪 NX8422,31.2388840000,121.4522200000
20:00,沪 NX8422,31.2390570000,121.4518700000
21:00,沪 NX8422,31.2389330000,121.4523470000
22:00,沪 NX8422,31.2391740000,121.4528700000
23:00,沪 NX8422,31.2390020000,121.4529230000
0:00,沪 NX1451,31.2368440000,121.2814900000
1:00,沪 NX1451,31.2368790000,121.2816480000
2:00,沪 NX1451,31.2369270000,121.2816380000
3:00,沪 NX1451,31.2366940000,121.2816400000
4:00,沪 NX1451,31.2365920000,121.2809450000
5:00,沪 NX1451,31.2368990000,121.2813980000
6:00,沪 NX1451,31.2366560000,121.2811060000
7:00,沪 NX1451,31.2364900000,121.2816580000
8:00,沪 NX1451,31.2361410000,121.2821460000
9:00,沪 NX1451,31.2357500000,121.2823100000
10:00,沪 NX1451,31.2355560000,121.2821410000
11:00,沪 NX1451,31.2357740000,121.2827280000
12:00,沪 NX1451,31.2361080000,121.2835170000
13:00,沪 NX1451,31.2361570000,121.2828110000
14:00,沪 NX1451,31.2361790000,121.2834280000
15:00,沪 NX1451,31.2359660000,121.2829110000
16:00,沪 NX1451,31.2355760000,121.2821330000
17:00,沪 NX1451,31.2351960000,121.2820140000
18:00,沪 NX1451,31.2348240000,121.2822200000
19:00,沪 NX1451,31.2348180000,121.2824520000
20:00,沪 NX1451,31.2346970000,121.2825550000
21:00,沪 NX1451,31.2344130000,121.2822450000
22:00,沪 NX1451,31.2344500000,121.2826000000
23:00,沪 NX1451,31.2343110000,121.2823450000
0:00,沪 NX7730,31.3081030000,121.2395720000
1:00,沪 NX7730,31.3082670000,121.2388360000
2:00,沪 NX7730,31.3080970000,121.2389760000
3:00,沪 NX7730,31.3077320000,121.2387640000
4:00,沪 NX7730,31.3074440000,121.2386250000
5:00,沪 NX7730,31.3072310000,121.2389460000
6:00,沪 NX7730,31.3071450000,121.2383690000
7:00,沪 NX7730,31.3070000000,121.2386200000
8:00,沪 NX7730,31.3070780000,121.2387680000
9:00,沪 NX7730,31.3074460000,121.2386420000
10:00,沪 NX7730,31.3075360000,121.2381640000
11:00,沪 NX7730,31.3071870000,121.2377660000
12:00,沪 NX7730,31.3070830000,121.2372570000
13:00,沪 NX7730,31.3074440000,121.2369010000
14:00,沪 NX7730,31.3077810000,121.2369520000
15:00,沪 NX7730,31.3075780000,121.2372500000
16:00,沪 NX7730,31.3074440000,121.2371260000
17:00,沪 NX7730,31.3073300000,121.2364000000
18:00,沪 NX7730,31.3077090000,121.2363240000
19:00,沪 NX7730,31.3074210000,121.2361000000
20:00,沪 NX7730,31.3077150000,121.2357170000
21:00,沪 NX7730,31.3074720000,121.2357690000
22:00,沪 NX7730,31.3078580000,121.2356770000
23:00,沪 NX7730,31.3078390000,121.2358800000
0:00,沪 NX6926,31.2603540000,121.4669220000
1:00,沪 NX6926,31.2602600000,121.4673230000
2:00,沪 NX6926,31.2598790000,121.4671260000
3:00,沪 NX6926,31.2598690000,121.4668000000
4:00,沪 NX6926,31.2595130000,121.4675000000
5:00,沪 NX6926,31.2594850000,121.4673400000
6:00,沪 NX6926,31.2598020000,121.4671270000
7:00,沪 NX6926,31.2597250000,121.4675300000
8:00,沪 NX6926,31.2600410000,121.4674860000
9:00,沪 NX6926,31.2603410000,121.4674850000
10:00,沪 NX6926,31.2602400000,121.4680720000
11:00,沪 NX6926,31.2606060000,121.4687370000
12:00,沪 NX6926,31.2605830000,121.4689750000
13:00,沪 NX6926,31.2606830000,121.4696430000
14:00,沪 NX6926,31.2607980000,121.4698350000
15:00,沪 NX6926,31.2605450000,121.4701300000
16:00,沪 NX6926,31.2602190000,121.4698990000
17:00,沪 NX6926,31.2605860000,121.4706510000
18:00,沪 NX6926,31.2609260000,121.4705300000
19:00,沪 NX6926,31.2605670000,121.4706580000
20:00,沪 NX6926,31.2606260000,121.4705000000
21:00,沪 NX6926,31.2608970000,121.4701390000
22:00,沪 NX6926,31.2606210000,121.4706540000
23:00,沪 NX6926,31.2603430000,121.4710590000
0:00,沪 NX8270,31.2228200000,121.3437770000
1:00,沪 NX8270,31.2230010000,121.3434810000
2:00,沪 NX8270,31.2230610000,121.3430150000
3:00,沪 NX8270,31.2231290000,121.3424820000
4:00,沪 NX8270,31.2233320000,121.3429000000
5:00,沪 NX8270,31.2233740000,121.3424160000
6:00,沪 NX8270,31.2234180000,121.3429350000
7:00,沪 NX8270,31.2231660000,121.3423510000
8:00,沪 NX8270,31.2228000000,121.3425620000
9:00,沪 NX8270,31.2230230000,121.3418440000
10:00,沪 NX8270,31.2228220000,121.3415130000
11:00,沪 NX8270,31.2229890000,121.3409710000
12:00,沪 NX8270,31.2232300000,121.3401850000
13:00,沪 NX8270,31.2232170000,121.3401790000
14:00,沪 NX8270,31.2228370000,121.3409660000
15:00,沪 NX8270,31.2228970000,121.3415360000
16:00,沪 NX8270,31.2231500000,121.3413820000
17:00,沪 NX8270,31.2232480000,121.3409730000
18:00,沪 NX8270,31.2231350000,121.3410150000
19:00,沪 NX8270,31.2228210000,121.3406450000
20:00,沪 NX8270,31.2228340000,121.3412110000
21:00,沪 NX8270,31.2228150000,121.3417470000
22:00,沪 NX8270,31.2230970000,121.3411530000
23:00,沪 NX8270,31.2232030000,121.3408120000
0:00,沪 NX7091,31.2615240000,121.3528220000
1:00,沪 NX7091,31.2618470000,121.3530190000
2:00,沪 NX7091,31.2615170000,121.3528980000
3:00,沪 NX7091,31.2615070000,121.3530240000
4:00,沪 NX7091,31.2614780000,121.3526030000
5:00,沪 NX7091,31.2617410000,121.3520040000
6:00,沪 NX7091,31.2618730000,121.3513250000
7:00,沪 NX7091,31.2622670000,121.3513870000
8:00,沪 NX7091,31.2623870000,121.3518090000
9:00,沪 NX7091,31.2622070000,121.3515010000
10:00,沪 NX7091,31.2621590000,121.3522610000
11:00,沪 NX7091,31.2622220000,121.3515330000
12:00,沪 NX7091,31.2618460000,121.3520430000
13:00,沪 NX7091,31.2622210000,121.3527760000
14:00,沪 NX7091,31.2624060000,121.3529820000
15:00,沪 NX7091,31.2627130000,121.3537570000
16:00,沪 NX7091,31.2626340000,121.3531580000
17:00,沪 NX7091,31.2629550000,121.3527400000
18:00,沪 NX7091,31.2629240000,121.3530580000
19:00,沪 NX7091,31.2628040000,121.3530570000
20:00,沪 NX7091,31.2629680000,121.3532140000
21:00,沪 NX7091,31.2627840000,121.3524890000
22:00,沪 NX7091,31.2629530000,121.3522870000
23:00,沪 NX7091,31.2628170000,121.3516700000
0:00,沪 NX9279,31.3014080000,121.3204380000
1:00,沪 NX9279,31.3015670000,121.3210740000
2:00,沪 NX9279,31.3012770000,121.3209020000
3:00,沪 NX9279,31.3009010000,121.3209920000
4:00,沪 NX9279,31.3012530000,121.3202400000
5:00,沪 NX9279,31.3015950000,121.3205580000
6:00,沪 NX9279,31.3012440000,121.3197760000
7:00,沪 NX9279,31.3016360000,121.3193710000
8:00,沪 NX9279,31.3019640000,121.3193510000
9:00,沪 NX9279,31.3017490000,121.3189460000
10:00,沪 NX9279,31.3020980000,121.3193970000
11:00,沪 NX9279,31.3021340000,121.3187270000
12:00,沪 NX9279,31.3022130000,121.3188690000
13:00,沪 NX9279,31.3018710000,121.3183450000
14:00,沪 NX9279,31.3022640000,121.3185180000
15:00,沪 NX9279,31.3026190000,121.3193030000
16:00,沪 NX9279,31.3022570000,121.3186950000
17:00,沪 NX9279,31.3020340000,121.3193160000
18:00,沪 NX9279,31.3017550000,121.3192760000
19:00,沪 NX9279,31.3019830000,121.3188590000
20:00,沪 NX9279,31.3021840000,121.3187680000
21:00,沪 NX9279,31.3019800000,121.3192220000
22:00,沪 NX9279,31.3021460000,121.3188110000
23:00,沪 NX9279,31.3019210000,121.3183820000
0:00,沪 NX8522,31.2709990000,121.2903410000
1:00,沪 NX8522,31.2708740000,121.2909450000
2:00,沪 NX8522,31.2708640000,121.2910740000
3:00,沪 NX8522,31.2711400000,121.2914930000
4:00,沪 NX8522,31.2713180000,121.2917740000
5:00,沪 NX8522,31.2714150000,121.2924400000
6:00,沪 NX8522,31.2712420000,121.2926790000
7:00,沪 NX8522,31.2709860000,121.2934130000
8:00,沪 NX8522,31.2708500000,121.2935020000
9:00,沪 NX8522,31.2706570000,121.2940090000
10:00,沪 NX8522,31.2708940000,121.2935340000
11:00,沪 NX8522,31.2712460000,121.2927840000
12:00,沪 NX8522,31.2711100000,121.2925460000
13:00,沪 NX8522,31.2709780000,121.2928700000
14:00,沪 NX8522,31.2711830000,121.2930560000
15:00,沪 NX8522,31.2711550000,121.2933530000
16:00,沪 NX8522,31.2708080000,121.2925970000
17:00,沪 NX8522,31.2707650000,121.2923960000
18:00,沪 NX8522,31.2705710000,121.2922400000
19:00,沪 NX8522,31.2703170000,121.2915680000
20:00,沪 NX8522,31.2704190000,121.2908790000
21:00,沪 NX8522,31.2704200000,121.2909440000
22:00,沪 NX8522,31.2703860000,121.2902830000
23:00,沪 NX8522,31.2705330000,121.2906110000
0:00,沪 NX7821,31.2579410000,121.4761790000
1:00,沪 NX7821,31.2582470000,121.4762090000
2:00,沪 NX7821,31.2579250000,121.4761370000
3:00,沪 NX7821,31.2580620000,121.4762280000
4:00,沪 NX7821,31.2579500000,121.4765530000
5:00,沪 NX7821,31.2576440000,121.4763400000
6:00,沪 NX7821,31.2578510000,121.4763380000
7:00,沪 NX7821,31.2577020000,121.4757960000
8:00,沪 NX7821,31.2579330000,121.4750100000
9:00,沪 NX7821,31.2578780000,121.4755040000
10:00,沪 NX7821,31.2580270000,121.4759090000
11:00,沪 NX7821,31.2576670000,121.4752830000
12:00,沪 NX7821,31.2576740000,121.4745620000
13:00,沪 NX7821,31.2579650000,121.4742930000
14:00,沪 NX7821,31.2576710000,121.4736440000
15:00,沪 NX7821,31.2576590000,121.4742800000
16:00,沪 NX7821,31.2574530000,121.4738440000
17:00,沪 NX7821,31.2575580000,121.4737790000
18:00,沪 NX7821,31.2578250000,121.4730850000
19:00,沪 NX7821,31.2577140000,121.4737840000
20:00,沪 NX7821,31.2576240000,121.4743310000
21:00,沪 NX7821,31.2573220000,121.4741750000
22:00,沪 NX7821,31.2572380000,121.4734990000
23:00,沪 NX7821,31.2568960000,121.4736980000
0:00,沪 NX1942,31.2892480000,121.4806780000
1:00,沪 NX1942,31.2888990000,121.4801710000
2:00,沪 NX1942,31.2892040000,121.4794020000
3:00,沪 NX1942,31.2889840000,121.4799260000
4:00,沪 NX1942,31.2888730000,121.4801920000
5:00,沪 NX1942,31.2886760000,121.4802050000
6:00,沪 NX1942,31.2889080000,121.4800600000
7:00,沪 NX1942,31.2892970000,121.4801030000
8:00,沪 NX1942,31.2889620000,121.4793260000
9:00,沪 NX1942,31.2893280000,121.4785960000
10:00,沪 NX1942,31.2896160000,121.4791110000
11:00,沪 NX1942,31.2897370000,121.4786360000
12:00,沪 NX1942,31.2900250000,121.4792280000
13:00,沪 NX1942,31.2896750000,121.4799660000
14:00,沪 NX1942,31.2898620000,121.4795430000
15:00,沪 NX1942,31.2901200000,121.4789480000
16:00,沪 NX1942,31.2903650000,121.4791530000
17:00,沪 NX1942,31.2903560000,121.4794590000
18:00,沪 NX1942,31.2899910000,121.4788370000
19:00,沪 NX1942,31.2901720000,121.4781180000
20:00,沪 NX1942,31.2903190000,121.4778360000
21:00,沪 NX1942,31.2904340000,121.4776630000
22:00,沪 NX1942,31.2905730000,121.4769310000
23:00,沪 NX1942,31.2902030000,121.4766180000
0:00,沪 NX5663,31.2801420000,121.3621860000
1:00,沪 NX5663,31.2798500000,121.3622960000
2:00,沪 NX5663,31.2800120000,121.3628330000
3:00,沪 NX5663,31.2803800000,121.3626130000
4:00,沪 NX5663,31.2800080000,121.3633310000
5:00,沪 NX5663,31.2799300000,121.3635120000
6:00,沪 NX5663,31.2796410000,121.3629420000
7:00,沪 NX5663,31.2793610000,121.3636170000
8:00,沪 NX5663,31.2797010000,121.3641350000
9:00,沪 NX5663,31.2799210000,121.3644900000
